Input,Output
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_NightMoves_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_ONTV_Nigeria.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_One_Ton_Cup.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Order_of_Icarus.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Order_of_Saint_Catherine.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Order_of_the_Dragon_King.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Order_of_the_Equatorial_Star.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Order_of_the_Red_Banner.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Orders_decorations_and_medals_of_the_Soviet_Union.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Outstanding_Parliamentarian_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Overseas_Service_Ribbon.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Ovid_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Oxford_and_Cambridge_Cup.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_PFA_Merit_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_PLK_Best_Polish_Player.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pacific_Coast_League_Manager_of_the_Year_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Padma_Vibhushan.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Padmabhushan_Dr_Moturi_Satyanarayan_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Patricia_Mullins.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Peace_Prize_of_the_German_Book_Trade.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_People_Magazine_Awards.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pernell_Saturnino.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pichichi_Trophy.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pilecki_Medal.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pingat_Jasa_Gemilang_Tentera.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Poruwa_ceremony.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Premier_League_Golden_Boot.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Premio_Fernanda_Pivano.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Prisoner_of_War_Medal.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pritzker_Literature_Award_for_Lifetime_Achievement_in_Military_Writing.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Prix_Jean_Vigo.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Prix_des_libraires.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pro_Merito_Decoration.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Pro_Merito_Medal_1967.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Procedural_impropriety_in_Singapore_administrative_law.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Queen_Elizabeth_Prize_for_Engineering.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Radka_Toneff_Memorial_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Rajendra_Ramoon_Maharaj.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Ricardo_Zamora_Trophy.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Robert_Burns_Humanitarian_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Roehampton_Trophy.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Rome_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Ron_Suskind.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Rose_Mary_Crawshay_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Royal_Family_Order_of_King_George_V.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Royal_Family_Order_of_Queen_Elizabeth_II.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Royal_Order_of_Munhumutapa.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Royal_Variety_Performance.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Royal_Victorian_Medal.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_SFWA_Footballer_of_the_Year.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_SJPF_Young_Player_of_the_Month.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Salim_Kumar.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Saturn_Award_for_Best_Actor.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Saturn_Award_for_Best_Actress.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Saturn_Award_for_Best_Actress_on_Television.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Scott_Travis.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Seal_of_Ohio.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Sekaten.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Sheldon_Lee_Glashow.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_ShihTing_Hung.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Silesian_Uprising_Cross.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Silver_Snoopy_award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Silver_Star.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Silvert_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Sinach.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Snell_Exhibition.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Song.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_South_African_Car_of_the_Year.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Southern_Conference_Mens_Basketball_Player_of_the_Year.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Spanish_Cross.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Stafford_Smythe_Memorial_Trophy.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_State_Preeminent_Science_and_Technology_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_State_of_Maryland_State_Service_Medal.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Student_Peace_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Suraj_Venjaramoodu.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Svenska_idrottsgalan.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_TVB_Anniversary_Award_for_Most_Improved_Female_Artist.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_TVyNovelas_Award_for_Best_Actor.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_TVyNovelas_Award_for_Best_Supporting_Actor.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Tagore_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Talal_AlHaj.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Taraggi.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Tele_Cine_Awards.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Telford_Medal.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Templeton_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Terry_Evanswood.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Terry_Pratchett_First_Novel_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Ballad_of_Desmond_Kale.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_City_Harmonic.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Cupboard_Under_the_Stairs.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Discovery_of_India.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Feral_Generation.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_FireEaters.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Kingsley_and_Kate_Tufts_Poetry_Awards.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Lords_of_Midnight.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Manheim_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Philadelphia_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_Search_for_John_Gissing.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_VIZE_97_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_View_US_TV_series.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_The_White_Earth.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Thoranam.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Tony_Conigliaro_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Tournament_of_Roses_Honor_Band.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Triple_J_Hottest_100.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_UPI_College_Basketball_Player_of_the_Year.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_USAID_Superior_Honor_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_USILA_AllAmerican_Team.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_United_Nations_Medal.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_United_States_Antarctic_Expedition_Medal.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Upsherin.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_VTB_United_League_Coach_of_the_Year.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_VTB_United_League_MVP.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_VTB_United_League_Sixth_Man_of_the_Year.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Vadi_Biyyam.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Venus_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Victoria_Scholarship.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Vikas_Khanna.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Volunteer_Shield.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Warren_Spahn_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Warsaw_Cross_of_the_Uprising.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Web_Fest.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Welsh_Music_Prize.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Welsh_Singers_Competition.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_West_Australian_Screen_Awards.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_William_C_Morris_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Winfield_Cup.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Woodlawn_Vase.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_World_Cultural_Council_30th_Award_Ceremony.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_World_Series_Most_Valuable_Player_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Writers_Digest_Short_Story_Contest.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Yates_Cup.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Young_Artist_Award.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Young_Artist_Award_for_Best_Leading_Young_Actress_in_a_Feature_Film.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Yuva_Gaurav_Puraskar.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Zee_Gold_Awards.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Award_Zilveren_Nipkowschijf.jpg,Award
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Bacteria_Alishewanella.jpg,Bacteria
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Bacteria_Rubrobacter.jpg,Bacteria
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/BadmintonPlayer_Chien_Yuchin.jpg,BadmintonPlayer
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/BadmintonPlayer_Lucas_Claerbout.jpg,BadmintonPlayer
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/BadmintonPlayer_Yaroslav_Egerev.jpg,BadmintonPlayer
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Adrian_FitzGerald.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Anthony_Aucher.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Charles_Jessel.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Cuthbert_Ackroyd.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Edward_Irby.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Ernest_Musgrave_Harvey.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Francis_Blackwood_10th_Baron_Dufferin_and_Claneboye.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Frank_Sanderson.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Frederick_Milner.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Galwey_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Gans_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Geoffrey_Cornewall.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Halton_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_HamondGraeme_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Harry_MallabyDeeley.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Herschel_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Hungate_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_John_Abdy.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Lawrence_Vaughan_Palk.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Marshall_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Matthew_Blakiston.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Matthews_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Milton_Sharp.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Nelthorpe_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Rokeby_baronets.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Rushout_Cullen.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Andrew_Agnew_9th_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Anthony_Cope_4th_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Arthur_Elton_7th_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Arthur_Young_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Bysshe_Shelley_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Charles_LockhartRoss_7th_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Charles_Lowther_3rd_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Charles_Mordaunt_6th_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Charles_Oakeley_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Charles_Price_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Christopher_Conyers_2nd_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_David_Roche_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_David_Wilson_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Edmund_Bacon_2nd_Baronet_of_Redgrave.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Frederick_Jones_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_Frederick_Wills_1st_Baronet.jpg,Baronet
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Baronet_Sir_George_Clark_2nd_Baronet.jpg,Baronet
